"id","name","quality","address","phone","uid","lat","long","type","licence","expiration","administrator","capacity","ages","inspector","subsidiary","facility_id","inspections","inspection_first","inspection_last","inspection_shsi","inspection_complicant","inspection_violation","age_min","age_max"
46621,"Apple Seed Academy",NA,"1950 Ridge Road, POWHATAN, VA  23139","(804) 310-5310","46621_13d0602b3ec9dca976201c27ae526419",37.5246049964449,-78.0081560080909,"Child Day Center","Two Year","March 7, 2023"," Cynthia  Kirby",21,"1 year 4 months - 5 years","Lynn  Powers:  (804) 840-8260","No",1108914,6,"Sept. 3, 2020","Dec. 7, 2022",0,0,5,1,5
38089,"Apple Tree Learning Center #1001",NA,"1141 Executive Blvd., CHESAPEAKE, VA  23320","(757) 547-9530","38089_33666c11708b3f7ac7aa45f1ea6c4cf8",36.7634960016066,-76.2327000201832,"Child Day Center","Two Year","Nov. 29, 2023","Mrs. Taffy  Inman",285,"1 month - 12 years 11 months","Trisha  Brown:  (757) 404-2601","Yes",1106945,26,"March 21, 2017","Nov. 30, 2020",8,6,4,0,12
37434,"Apple Tree Learning Center #1002",NA,"601 West Washington Street, SUFFOLK, VA  23434","(757) 539-9000","37434_8cc2e876af27d046802178072d814b73",36.729861980644,-76.5937359987729,"Child Day Center","Two Year","Jan. 31, 2023"," Kelly  Cockrill",112,"1 month - 12 years 11 months","Melinda  Popkin:  (757) 802-5281","Yes",1106772,19,"Dec. 10, 2019","May 1, 2018",8,2,4,0,12
38295,"Apple Tree Learning Center #1006",1,"163 Mt. Pleasant Road, CHESAPEAKE, VA  23322","(757) 410-8532","38295_dea73408fdf711d3e803d19dc5891db0",36.7122780050674,-76.2354190257543,"Child Day Center","Two Year","Feb. 7, 2024","Ms. Kelly  Cockrill",120,"1 month - 12 years 11 months","Trisha  Brown:  (757) 404-2601","Yes",1106981,18,"Jan. 11, 2018","March 11, 2022",7,2,5,0,12
41939,"Apple Tree Learning Center #1008",NA,"112 Bruton Court, CHESAPEAKE, VA  23322","(757) 410-1790","41939_5e982ad3402f806d8ca981818ae6e470",36.6858789914688,-76.2314770166909,"Child Day Center","Two Year","Jan. 31, 2023","Ms. P. J. Ringer",104,"1 month - 12 years 11 months","Trisha  Brown:  (757) 404-2601","No",1107953,9,"April 30, 2018","June 15, 2022",0,1,4,0,12
39210,"Appletree Child Development Center",1,"9803 Woolwine Highway, WOOLWINE, VA  24185","(276) 930-3866","39210_2cd4348bb117de9178ec2d6898388bf4",36.7855520158939,-80.2737749648624,"Child Day Center","Two Year","March 2, 2023","Ms. Wendy R. Merriman",25,"1 month - 12 years 11 months","Rebecca  Forestier:  (540) 309-2835","Yes",1107188,20,"Feb. 28, 2018","Aug. 30, 2022",10,0,3,0,12
9204,"Appletree II",NA,"712 Tapawingo Road, SW, VIENNA, VA  22180","(703) 281-2626","9204_632afe57d0bc555cc71bb139d322ff94",38.8862485619663,-77.2685418172127,"Child Day Center","Two Year","March 3, 2023","Mrs. Annely  Carver",115,"3 years - 8 years 11 months","Kristy  Atanackovic:  (804) 629-5032","No",270021,10,"June 4, 2018","Aug. 10, 2022",0,1,7,3,8
19310,"Appletree School of Fairfax Operated by the J127 Education Found",NA,"9655 Blake Lane, FAIRFAX, VA  22031","(703) 281-7747","19310_6c8dcf73a06ed6a2a8bf61df17609796",38.8718263240866,-77.2802302973719,"Child Day Center","Two Year","April 17, 2023","Ms. Katie  Momm",105,"6 months - 11 years 11 months","Kristy  Atanackovic:  (804) 629-5032","No",950401,9,"March 8, 2018","June 3, 2020",0,0,7,0,11
35868,"April Jarrett",2,"8860 Lake Jordan Lane, NORTH DINWIDDIE, VA  23803","(804) 862-1780","35868_9bc6d566523e924a97464616cd909cac",37.1502179872013,-77.528736040708,"Family Day Home","Three Year","Sept. 24, 2025",NA,12,"1 month - 12 years 11 months","LaTasha  Smith:  (804) 588-2362","No",1107672,11,"Feb. 20, 2018","Jan. 5, 2023",0,0,0,0,12
36777,"April Jones-Jack",1,"6406 Bareback Terrace, N. CHESTERFIELD, VA  23234","(804) 320-0582","36777_1f8ee5f4bc61bfc1f0723ebe766d20ff",37.4364650097845,-77.5109059724542,"Family Day Home","Two Year","Sept. 21, 2024",NA,12,"1 month - 12 years 11 months","Molly  Muscat:  (804) 588-2367","No",1107972,11,"May 16, 2018","Sept. 12, 2022",0,0,8,0,12
15590,"Aquia Harbour Preschool",NA,"1106 Spain Drive, STAFFORD, VA  22554","(540) 659-5771","15590_9387af44250769d668ca11cd1a75e4ac",38.4571480091927,-77.3954659595133,"Child Day Center","Two Year","April 3, 2024"," Audrey  Rice",18,"2 years 11 months - 5 years","Laura  Brindle:  (540) 905-2062","No",821216,10,"April 18, 2018","Sept. 21, 2022",0,0,3,2,5
45440,"Araceli Alvarado",NA,"7661 Long Pine Street, SPRINGFIELD, VA  22151","(703) 371-5614","45440_ce72df6e6011a19fdfd7d49440a45ea3",38.7978831021105,-77.2072569454123,"Family Day Home","Two Year","Jan. 28, 2023",NA,7,"1 month - 12 years 11 months","Maria  Soto:  (571) 835-5058","Yes",1109899,12,"July 24, 2019","Aug. 16, 2022",4,0,4,0,12
41983,"Archana Ghimire",NA,"25746 Rawley Springs Drive, CHANTILLY, VA  20152","(703) 542-6173","41983_0454423dbe7531e956bf3c209af0fffd",38.9034110116322,-77.4888599745412,"Family Day Home","One Year","Feb. 28, 2023",NA,12,"Birth - 12 years 11 months","Charles  Perkins:  (703) 309-3963","No",1109148,11,"Feb. 5, 2018","Aug. 26, 2022",0,1,6,0,12
34254,"Arcola CASA and Camps",NA,"41740 Tall Cedars Parkway, ALDIE, VA  20105","(703) 777-0343","34254_43fa14573d7e9fd81ef3a42a8bb1058e",38.9356384465042,-77.5600317279306,"Child Day Center","Two Year","Oct. 17, 2023","Ms. Jessica  Nalls",90,"5 years - 12 years 11 months","Maria  Soto:  (571) 835-5058","No",1106122,11,"April 17, 2018","Nov. 30, 2022",0,0,7,5,12
47318,"Ariella Hargrave",NA,"8707 Bedell Road, HENRICO, VA  23229","(804) 307-6532","47318_68113b0294462e93567f38dc0fe70043",37.6159700041711,-77.5653139956134,"Family Day Home","One Year","March 2, 2023",NA,12,"1 year 6 months - 7 years","Kandra  Brown:  (804) 929-3771","No",1110193,4,"Aug. 17, 2021","Sept. 1, 2022",0,0,3,1,7
42032,"Arlington Career Ctr./Teenage Parenting Program-Infant Care Ctr.",NA,"816 S. Walter Reed Drive, ARLINGTON, VA  22204","(703) 228-5756","42032_d0e4606598f80080c382006f7831261e",38.8643660111653,-77.0884220102282,"Child Day Center","Two Year","Dec. 27, 2023"," Yvonne T. Pettiford",40,"Birth - 4 years 11 months","Ann  Dramstad:  (703) 314-0860","Yes",1107972,14,"March 16, 2018","Nov. 21, 2022",7,0,6,0,4
17676,"Arlington Montessori House",NA,"3809 and 3813 N. Washington Blvd., ARLINGTON, VA  22201","(703) 524-2511","17676_511811f2ee73f1f5818bb5b59e670626",38.8863379968732,-77.1071780273259,"Child Day Center","Two Year","May 22, 2024","Ms. Jean  Miller",56,"2 years 6 months - 6 years","Sheila F Nelson:  (804) 629-7489","No",895643,13,"April 19, 2018","March 30, 2022",0,3,13,2,6
34880,"Arlington P&R-Fairlington Community Center",NA,"3308 South Stafford Street, ARLINGTON, VA  22206","(703) 228-6430","34880_dc153cdb61a89579cab96909fb076dfc",38.8344750128847,-77.0875229672936,"Child Day Center","Two Year","March 17, 2024","Ms. Carly  Moser",49,"1 year - 5 years 11 months","Ann  Dramstad:  (703) 314-0860","No",1106232,10,"Feb. 28, 2018","Aug. 3, 2022",0,0,9,1,5
16605,"Arlington P&R-Gunston Creative Preschool",NA,"2700 S. Lang Street, ARLINGTON, VA  22206","(703) 228-6981","16605_dfe301134e6352ea81bb710a26f01ddf",38.8481189910547,-77.0693929945442,"Child Day Center","Two Year","Oct. 15, 2023","Ms. Carly  Moser",20,"3 years - 5 years 11 months","Ann  Dramstad:  (703) 314-0860","No",861692,10,"Jan. 30, 2017","July 26, 2022",0,0,8,3,5
16624,"Arlington P&R-Madison Community Center",NA,"3829 North Stafford Street, ARLINGTON, VA  22207","(703) 228-5316","16624_db9be29d9cb396e2964ae180e01dc949",38.923235008923,-77.12360999413,"Child Day Center","Two Year","Jan. 6, 2025","Ms. Carly  Moser",39,"1 year - 5 years 11 months","Ann  Dramstad:  (703) 314-0860","No",861897,12,"Jan. 23, 2018","Dec. 6, 2022",0,0,9,1,5
17120,"Arlington Unitarian Cooperative Preschool",NA,"4444 Arlington Blvd., ARLINGTON, VA  22204","(703) 892-3878","17120_27df1178dd2c49fbe0259c5efec35106",38.8683039969151,-77.1076260400506,"Child Day Center","Two Year","Oct. 11, 2024","Ms. Diann  Vaughan",62,"1 month - 6 years 11 months","Shahana  Green:  (571) 423-6735","No",875481,10,"May 24, 2018","Oct. 4, 2022",0,0,6,0,6
17933,"Armed Services YMCA of Hampton Roads",2,"1465 Lakeside Road, VA. BEACH, VA  23455","(757) 363-1884","17933_5c109d2deef246baa3d3957da746e218",36.892332014112,-76.1405020189194,"Child Day Center","Two Year","July 31, 2023","Mrs. Laura  Roberts",107,"2 years - 12 years 11 months","Kimberly  Sampson:  (757) 354-7307","Yes",906053,14,"Jan. 30, 2018","July 21, 2022",3,1,3,2,12
33821,"Arms of the King, Inc.",5,"10998 Jefferson Avenue, NEWPORT NEWS, VA  23601","(757) 599-5737","33821_e00fc70d7ab9f79b0a890aef7a608ec3",37.0546153825962,-76.4622675238467,"Child Day Center","Two Year","Nov. 20, 2023","Ms. Coretta Y. Rodriguez",94,"1 month - 12 years 11 months","Christine  Mahan:  (757) 404-0568","Yes",1106031,21,"March 22, 2018","Feb. 17, 2022",9,1,9,0,12
17393,"Armstrong SACC",NA,"11900 Lake Newport Road, RESTON, VA  20194","(703) 618-7653","17393_dbae4c0196f94f2e558b33385697bf3a",38.9800927690138,-77.3585404070833,"Child Day Center","Two Year","April 17, 2023"," Chris  Scales",150,"5 years - 12 years 11 months","Pamela  Sneed:  (804) 629-2691","Yes",884498,15,"April 16, 2018","Oct. 5, 2022",7,0,7,5,12
25210,"Arnold Burton Head Start Child Development Center",4,"1760 Roanoke Boulevard, SALEM, VA  24153","(540) 342-2350","25210_98861ee780523baaf8b2716fe515f89f",37.2752699895181,-80.027309041483,"Child Day Center","Two Year","Feb. 19, 2024","Mrs. Crystal  Fernatt",20,"2 years 10 months - 5 years","James R Basham:  (804) 588-2370","No",1086921,11,"Jan. 22, 2018","Aug. 10, 2022",1,0,3,2,5
39690,"Arpita Lal",NA,"41542 Carriage Horse Drive, ALDIE, VA  20105","(240) 476-5467","39690_b5c7ee1a1385d13dc34df94ebb05e066",38.9071959857397,-77.5665250129842,"Family Day Home","Two Year","Dec. 9, 2024",NA,12,"Birth - 12 years 11 months","Mark  Davis:  (804) 629-7103","No",1108636,10,"April 26, 2018","Nov. 22, 2022",0,0,6,0,12
45198,"Artemesa Banzon",NA,"8303 Brookvale Court, SPRINGFIELD, VA  22153","(703) 981-5704","45198_61a122c59365153c9a3b7dd54ef892c7",38.7324747111334,-77.2283444726972,"Family Day Home","Two Year","Sept. 12, 2024",NA,5,"3 months - 12 years 11 months","Margaret  Allworth:  (703) 209-3521","No",1109831,9,"March 13, 2019","Aug. 23, 2022",0,0,2,0,12
35879,"Arvinder Kaur",1,"5908 Dinwiddie Street, SPRINGFIELD, VA  22150","(571) 337-9550","35879_917e26585b6f3e879f4d7c2e51f503e4",38.7905337236778,-77.1907963124992,"Family Day Home","Two Year","Sept. 2, 2024",NA,12,"3 months - 7 years 11 months","Jessica  Willis:  (571) 352-1453","Yes",1107676,18,"Jan. 22, 2018","Aug. 3, 2022",9,0,9,0,7
43803,"Aseeka Lamichhane",NA,"715 Marshall Road SW, VIENNA, VA  22180","(301) 502-0702","43803_9770cdb0d497cfdf8752c095ed2bd8ac",38.8832563063517,-77.2671709569484,"Family Day Home","Three Year","Feb. 16, 2024",NA,12,"6 months - 12 years 11 months","Pernille  Brandt:  (703) 203-8659","No",1109441,11,"Feb. 13, 2018","Dec. 12, 2019",0,0,3,0,12
41847,"Asha Arora",NA,"8029 Winstead Manor Lane, LORTON, VA  22079","(571) 645-0198","41847_09d69fdf12a57c4b6a2ee9b1d43c515f",38.7397082516643,-77.1733328686903,"Family Day Home","One Year","Dec. 20, 2023",NA,12,"Birth - 12 years 11 months","Eureka  Nance:  (703) 638-5968","Yes",1109080,19,"Jan. 17, 2018","April 29, 2021",8,0,7,0,12
16666,"Ashburn CASA & Camps",NA,"44062 Finacastle Drive, ASHBURN, VA  20147","(703) 777-0357","16666_7d6811162686ac89bfd828603f16e64d",39.0521229892281,-77.4768620345168,"Child Day Center","Two Year","Oct. 28, 2024","Ms. Jessica  Nalls",72,"5 years - 12 years 11 months","Pernille  Brandt:  (703) 203-8659","No",862940,11,"March 1, 2018","Oct. 6, 2022",0,0,1,5,12
47003,"Ashburn Early Learning Academy",NA,"20854 Stubble Road, ASHBURN, VA  20147","(703) 723-5930","47003_f974935caef9261052d620465b8b8098",39.0464859917045,-77.4879510409608,"Child Day Center","Two Year","Nov. 21, 2023"," Daisy  Anetor",160,"1 month - 12 years 11 months","Stephanie  Salvatori:  (571) 389-0980","Yes",1109003,7,"April 21, 2021","Oct. 4, 2022",3,0,1,0,12
14151,"Ashburn Village Sports Pavilion",NA,"20585 Ashburn Village Blvd., ASHBURN, VA  20147","(703) 729-0581","14151_0d64e0fa49698f647f644180141b1b6a",39.0469259997117,-77.4723720166238,"Child Day Center","Two Year","Sept. 20, 2022","Ms. Gayle  Terrio",70,"5 years - 12 years 11 months","Whitney  Mcgrath:  (571) 835-4717","No",734034,15,"Jan. 16, 2018","Dec. 9, 2022",0,1,15,5,12
17638,"Ashland Community Preschool",NA,"500 South Center Street, ASHLAND, VA  23005","(804) 798-0409","17638_8b6e715b811e3c4540018993bd916e2b",37.7568679944411,-77.4832639645242,"Child Day Center","Two Year","March 11, 2023","Ms. Morgan  Byrd",20,"2 years 9 months - 6 years","Tara  Barton:  (804) 381-8487","No",894744,10,"March 8, 2018","Nov. 16, 2022",0,0,1,2,6
36625,"Ashton Day Care, LLC",2,"410 Washington Avenue, COLONIAL BEACH, VA  22443","(804) 224-5437","36625_f7f255b5cb17a2d3e1abd89105fba852",38.2540839995509,-76.9641280253251,"Child Day Center","Two Year","April 4, 2024","Ms. Ruth  Ashton-Wilson",29,"1 month - 12 years 11 months","Sharon  Curlee:  (804) 840-8312","Yes",1106601,21,"March 27, 2018","March 29, 2022",10,2,10,0,12
45136,"Asia Ashraf",NA,"6719 Poplar Street, FALLS CHURCH, VA  22042","(703) 216-4591","45136_a4c2250c623ea836e579cf43839ddf10",38.8760640886035,-77.1757015945277,"Family Day Home","Two Year","Dec. 3, 2024",NA,7,"Birth - 12 years 11 months","Charles  Perkins:  (703) 309-3963","No",1109810,9,"March 29, 2019","Nov. 16, 2022",0,0,6,0,12
41809,"Asma Abdulrazak",NA,"6877 Brian Michael Court, SPRINGFIELD, VA  22153","(703) 870-5773","41809_9418853759ba6456d5a3894170239f92",38.7708247680081,-77.2617625339244,"Family Day Home","Three Year","Oct. 27, 2025",NA,10,"1 year - 5 years 11 months","Karen  Dickens:  (571) 423-6978","No",1109066,10,"May 14, 2018","Oct. 6, 2022",0,0,1,1,5
46984,"Asma Ali",NA,"261 Whitworth Drive, CULPEPER, VA  22701","(540) 522-7307","46984_6752ce850eb6d921b069624676af2334",38.4804950042071,-78.0140000386229,"Family Day Home","One Year","Sept. 1, 2023",NA,12,"1 month - 12 years 11 months","Kelly  Adriazola:  (804) 840-8245","Yes",1110135,10,"Feb. 25, 2021","Aug. 23, 2022",4,1,6,0,12
47682,"Aspire! Afterschool Learning",NA,"1710 South Taylor Street, ARLINGTON, VA  22204","(703) 379-6488","47682_7eac004bcae259ec3e1e2c0627dfc0ad",38.8509470032765,-77.1000679941383,"Child Day Center","Two Year","Jan. 5, 2025"," Kristy  Milburn",16,"7 years - 12 years 11 months","Ann  Dramstad:  (703) 314-0860","No",1109200,3,"June 23, 2022","Dec. 9, 2022",0,0,2,7,12
47681,"Aspire! Afterschool Learning",NA,"918 S. Lincoln Street, ARLINGTON, VA  22204","(703) 379-6488","47681_2afbaafa08128eb5f01afc6cb7ee2ba0",38.8614629809099,-77.0933980108674,"Child Day Center","Two Year","Jan. 5, 2025"," Kristy  Milburn",20,"7 years - 12 years 11 months","Ann  Dramstad:  (703) 314-0860","No",1109199,3,"June 23, 2022","Dec. 9, 2022",0,0,2,7,12
47437,"Aspire! Afterschool Learning",NA,"PO Box 41318, ARLINGTON, VA  22204","(703) 379-6488","47437_2307a36098b29c66eb53b0b31b21f4bf",38.8647085000001,-77.0904434999999,"Child Day Center","Two Year","March 26, 2024"," Kristy  Milburn",100,"7 years - 12 years 11 months","Ann  Dramstad:  (703) 314-0860","No",1109136,3,"Sept. 17, 2021","Oct. 14, 2022",0,0,3,7,12
48685,"Assalla Ahmed",NA,"7739 Sullivan Circle, ALEXANDRIA, VA  22315","(301) 640-6896","48685_9538638cbe19a991a1a686bd0ea2a300",38.7480181123819,-77.175477965351,"Family Day Home","Conditional","June 4, 2023",NA,12,"1 month - 3 years 11 months","Shahana  Green:  (571) 423-6735","No",1110381,1,"Oct. 12, 2022","Oct. 12, 2022",0,0,0,0,3
47614,"Astar Explorer STEM Academy",NA,"11750 Fair Oaks Mall Ste.J201, FAIRFAX, VA  22033","(703) 677-7008","47614_9a0c6990be1361bbc56b5e034628570a",38.8630868088671,-77.3543026932916,"Child Day Center","Two Year","Oct. 3, 2024"," Jean  Chang",77,"2 years - 12 years ","Kara  Wright:  (703) 537-6241","No",1109187,3,"Feb. 1, 2022","Sept. 21, 2022",0,0,3,2,12
31258,"Atlantic Coast Athletic Clubs of Richmond, Inc.",NA,"11621 Robious Road, MIDLOTHIAN, VA  23113","(804) 464-0997","31258_fbba8ff7eeabf3196ad19b47d1f4673d",37.5216039817415,-77.6174190070561,"Child Day Center","Two Year","June 12, 2024","Mr Heather  Hazzard",256,"3 years - 12 years 11 months","Tara  Barton:  (804) 381-8487","No",1105595,9,"June 6, 2018","June 13, 2022",0,0,3,3,12
41974,"Audrey Bender",NA,"8323 Carrleigh Parkway, SPRINGFIELD, VA  22152","(571) 643-4142","41974_f644e09cb082503b9b58dd3d012c64f5",38.7836823141126,-77.2300338452822,"Family Day Home","Two Year","Dec. 23, 2024",NA,7,"Birth - 12 years 11 months","Sheila F Nelson:  (804) 629-7489","No",1109142,10,"May 31, 2018","Nov. 9, 2022",0,0,6,0,12
40893,"Augusta Health Childcare Center",NA,"127 Medical Center Circle, FISHERSVILLE, VA  22939","(540) 332-5600","40893_1be3a452a59cdaa92904d9124ab1d9e3",38.0956004418235,-78.9846683625877,"Child Day Center","Two Year","June 14, 2023","Ms. Levadia  Spaid",135,"Birth - 12 years 11 months","Chrystal  King:  (804) 297-4469","No",1107676,12,"Dec. 12, 2017","Dec. 19, 2022",0,0,6,0,12
39846,"Augusta School",NA,"Suite 150, STERLING, VA  20166","(571) 434-6200","39846_3f1532bbda05d27cf41ba3cf3663685d",39.0287750000001,-77.41141,"Child Day Center","Two Year","March 18, 2024"," Heidi  Green",90,"1 month - 12 years 11 months","Charles  Perkins:  (703) 309-3963","Yes",1107370,21,"Feb. 27, 2018","Aug. 31, 2022",10,0,15,0,12
47929,"Avis Walker",NA,"814 Wilkes Street, ALEXANDRIA, VA  22314","(703) 299-3039","47929_d944b066b16a3185cd86e438c83cf3a0",38.8005220185968,-77.0496700410962,"Family Day Home","Conditional","Jan. 5, 2023",NA,9,"1 month - 9 years 11 months","Whitney  Mcgrath:  (571) 835-4717","No",1110324,2,"May 6, 2022","Sept. 1, 2022",0,0,2,0,9
19172,"Ayers Head Start Center",4,"14357 Deloice Crescent, NEWPORT NEWS, VA  23602","(757) 833-7700","19172_8007d65f112f999ff58b9d1af8db5de1",37.1300177681865,-76.5328530392297,"Child Day Center","Two Year","June 5, 2023"," Shikee  Franklin",72,"2 years 11 months - 5 years","Tiffany  Harris:  (757) 403-3045","Yes",947931,13,"March 20, 2018","Sept. 22, 2022",2,0,3,2,5
45097,"Ayesha Sheikh",NA,"9610 Braddock Road, FAIRFAX, VA  22032","(703) 425-2948","45097_a3fdb3ad50fb2b9e23593ab9e9610231",38.8203626539653,-77.2769433340416,"Family Day Home","One Year","Sept. 11, 2023",NA,12,"1 month - 5 years 11 months","Mahrukh  Aziz:  (571) 835-4718","No",1109799,10,"March 11, 2019","Jan. 5, 2023",0,0,2,0,5
16194,"Aylett Country Day School",NA,"1657 Powcan Road, BRUINGTON, VA  23023","(804) 443-3214","16194_7237c979b68d78e24e9378fe953dff38",37.8066419986108,-76.9403309640197,"Child Day Center","Two Year","Oct. 18, 2022","Ms. Ashley  Seal",75,"3 years - 12 years 11 months","Heather  Dapper:  (804) 625-2304","No",848203,8,"April 16, 2018","Oct. 18, 2022",0,0,7,3,12
44414,"Ayoma Malawana",NA,"10200 Racquet Circle, MANASSAS, VA  20110","(571) 309-9994","44414_271541e03299f7d2e31b73367b553da2",38.7372640048793,-77.4575129977695,"Family Day Home","One Year","Dec. 17, 2022",NA,4,"Birth - 5 years 11 months","Cathy  Aylor:  (540) 222-6352","No",1109612,11,"May 30, 2018","Dec. 19, 2022",0,0,7,0,5
32452,"Azeb Idris",NA,"6132 Summer Park Lane, ALEXANDRIA, VA  22315","(703) 850-5422","32452_aab3477be3e41700aa380350111ac995",38.754564462581,-77.1535333884664,"Family Day Home","Two Year","April 26, 2024",NA,12,"3 months - 5 years 11 months","Cynthia  Ford:  (703) 479-4679","No",1106583,13,"May 18, 2018","Oct. 7, 2022",0,1,12,0,5
35761,"Azeb Seife",NA,"5019 Portsmouth Road, FAIRFAX, VA  22032","(703) 591-0649","35761_24ce831f19f6a85e27abb5cc68355ff3",38.8222891086816,-77.3099139692774,"Family Day Home","Two Year","July 25, 2024",NA,12,"5 months - 5 years 5 months","Mark  Davis:  (804) 629-7103","No",1107629,9,"March 6, 2018","July 6, 2022",0,0,7,0,5
45190,"BASIS Independent McLean",NA,"8000 Jones Branch Drive, MC LEAN, VA  22102","(703) 854-1253","45190_4809d76321a73178700a40b49f11f032",38.9325569425395,-77.2210070384764,"Child Day Center","Two Year","Jan. 14, 2024"," Trish  Aust",184,"2 years - 12 years 11 months","Margaret  Allworth:  (703) 209-3521","No",1108561,7,"July 12, 2019","Nov. 29, 2022",0,0,7,2,12
16866,"BC Charles School Age Program",NA,"701 Menchville Road, NEWPORT NEWS, VA  23602","(757) 926-1400","16866_093c91abdce512e7ee53128008deb580",37.0941599025829,-76.5346141609059,"Child Day Center","Two Year","Jan. 20, 2024","Mrs. Casey  Paffrath",90,"5 years - 12 years 11 months","Michele  Patchett:  (757) 439-6816","Yes",868085,22,"Jan. 16, 2018","Nov. 18, 2022",10,0,1,5,12
25476,"Baby, Toddler  and Preschool Land",1,"10400 Fairfax Village Drive, FAIRFAX, VA  22030","(703) 279-7188","25476_18c82fdc85391abaef9c4ec8a347f68b",38.8641337486283,-77.305314902824,"Child Day Center","Two Year","Dec. 12, 2024","Ms. Maureen Mcguire Cole",93,"1 month - 12 years 11 months","Sheila F Nelson:  (804) 629-7489","Yes",1090511,20,"April 16, 2018","Dec. 9, 2019",10,0,11,0,12
